COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,ES_TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL
35,0,0,4316.923077,4178.974359,4343.076923,4353.333333,4351.282051,4485.128205,4592.307692,4013.846154,4424.615385,4236.410256,4484.615385,4247.692308,4133.333333,4936.923077,1592,1737,73.741,16.52983093,0,0,0,0
36,0,0,4315.897436,4185.128205,4351.794872,4360,4348.205128,4484.615385,4598.974359,4017.435897,4432.820513,4238.461538,4484.102564,4245.641026,4134.871795,4940,1592,1739,73.748,16.52983093,0,0,0,0
37,0,0,4311.794872,4187.692308,4348.205128,4361.538462,4348.205128,4485.128205,4603.076923,4017.948718,4437.948718,4248.717949,4487.692308,4245.128205,4135.897436,4933.846154,1593,1738,73.755,16.52983093,0,0,0,0
38,0,0,4309.230769,4187.692308,4340.512821,4354.871795,4351.282051,4490.25641,4603.589744,4021.538462,4438.461538,4252.820513,4490.769231,4245.128205,4134.358974,4929.230769,1592,1738,73.763,16.52983093,0,0,0,0
39,0,0,4308.717949,4185.128205,4334.871795,4350.25641,4352.820513,4490.25641,4604.102564,4022.564103,4438.461538,4242.564103,4486.153846,4240,4130.25641,4928.717949,1594,1738,73.771,16.52983093,0,0,0,0
40,0,0,4299.487179,4179.487179,4325.641026,4347.692308,4351.794872,4483.076923,4596.410256,4013.846154,4435.384615,4226.666667,4472.820513,4230.25641,4124.615385,4922.051282,1593,1737,73.779,16.52983093,0,0,0,0
41,0,0,4290.769231,4171.794872,4320,4341.025641,4352.307692,4484.615385,4590.769231,4008.717949,4431.282051,4215.897436,4462.564103,4227.692308,4121.538462,4912.307692,1594,1737,73.786,16.52983093,0,0,0,0
42,0,0,4291.794872,4171.794872,4321.025641,4340.512821,4353.846154,4490.25641,4590.769231,4009.230769,4429.230769,4208.717949,4461.538462,4231.282051,4118.974359,4914.871795,1594,1736,73.794,16.52983093,0,0,0,0
43,0,0,4294.871795,4178.461538,4324.102564,4349.74359,4352.820513,4485.641026,4588.717949,4006.153846,4425.641026,4204.615385,4462.564103,4235.384615,4118.974359,4920,1594,1737,73.803,16.52983093,0,0,0,0
44,0,0,4301.538462,4183.589744,4330.769231,4352.820513,4351.282051,4479.487179,4586.153846,4004.615385,4423.076923,4204.102564,4459.487179,4238.461538,4122.564103,4918.461538,1594,1737,73.811,16.52983093,0,0,0,0
45,0,0,4315.897436,4184.102564,4338.461538,4351.794872,4349.74359,4478.461538,4585.128205,4005.641026,4423.589744,4206.666667,4460.512821,4243.589744,4126.666667,4925.641026,1594,1738,73.818,16.52983093,0,0,0,0
46,0,0,4328.205128,4186.153846,4343.589744,4355.384615,4351.282051,4480,4588.205128,4006.153846,4428.205128,4216.923077,4469.230769,4253.333333,4136.410256,4944.615385,1594,1737,73.826,16.52983093,0,0,0,0
47,0,0,4327.692308,4189.74359,4347.179487,4355.384615,4353.333333,4482.051282,4591.794872,4008.717949,4434.358974,4231.794872,4480,4262.051282,4146.153846,4956.923077,1593,1738,73.833,16.52983093,0,0,0,0
48,0,0,4325.641026,4191.794872,4348.717949,4350.25641,4351.282051,4479.487179,4590.769231,4015.384615,4436.410256,4239.487179,4484.102564,4262.564103,4145.641026,4950.25641,1593,1737,73.841,16.52983093,0,0,0,0
49,0,0,4325.641026,4188.717949,4349.230769,4349.74359,4347.692308,4473.333333,4586.666667,4018.461538,4432.820513,4236.410256,4481.025641,4258.974359,4138.974359,4937.435897,1591,1737,73.849,16.52983093,0,0,0,0
50,0,0,4316.410256,4180,4342.564103,4350.769231,4345.641026,4469.74359,4582.051282,4012.820513,4427.692308,4225.128205,4474.871795,4255.384615,4131.794872,4932.820513,1592,1738,73.857,16.52983093,0,0,0,0
51,0,0,4304.615385,4175.384615,4329.74359,4346.666667,4348.205128,4472.307692,4578.974359,4009.230769,4425.641026,4215.897436,4468.717949,4252.307692,4127.692308,4935.897436,1592,1737,73.866,16.52983093,0,0,0,0
52,0,0,4298.974359,4177.948718,4325.641026,4343.076923,4352.307692,4475.897436,4576.923077,4012.307692,4428.205128,4215.384615,4465.641026,4251.282051,4130.25641,4931.794872,1591,1738,73.873,16.52983093,0,0,0,0
53,0,0,4295.897436,4177.948718,4325.128205,4344.615385,4354.358974,4475.897436,4574.358974,4013.846154,4428.717949,4211.794872,4463.589744,4250.25641,4130.769231,4918.974359,1592,1738,73.881,16.52983093,0,0,0,0
54,0,0,4292.307692,4175.897436,4323.589744,4347.692308,4351.794872,4473.846154,4567.692308,4010.25641,4427.179487,4203.589744,4459.487179,4249.74359,4123.589744,4916.410256,1591,1738,73.888,16.52983093,0,0,0,0
55,0,0,4295.384615,4177.435897,4327.692308,4345.128205,4348.717949,4474.871795,4563.076923,4007.179487,4426.666667,4201.538462,4456.923077,4256.410256,4122.051282,4923.589744,1591,1738,73.896,16.52983093,0,0,0,0
56,0,0,4301.538462,4176.923077,4334.358974,4342.564103,4350.25641,4476.923077,4555.384615,4005.641026,4424.615385,4197.435897,4453.846154,4257.948718,4125.641026,4925.128205,1590,1738,73.904,16.52983093,0,0,0,0
57,0,0,4299.487179,4174.358974,4330.769231,4346.153846,4353.846154,4471.794872,4538.974359,4002.051282,4420,4183.589744,4444.102564,4253.333333,4121.538462,4922.564103,1591,1738,73.912,16.52983093,0,0,0,0
58,0,0,4299.487179,4179.487179,4329.230769,4349.230769,4355.897436,4469.74359,4530.769231,4000.512821,4420.512821,4179.487179,4437.435897,4256.923077,4123.076923,4928.205128,1591,1739,73.919,16.52983093,0,0,0,0
59,0,0,4308.717949,4185.641026,4334.358974,4350.25641,4356.923077,4474.871795,4531.282051,4003.076923,4425.641026,4185.641026,4441.538462,4263.589744,4130.769231,4932.307692,1591,1738,73.927,16.52983093,0,0,0,0
60,0,0,4314.358974,4183.076923,4336.923077,4346.666667,4358.461538,4473.846154,4526.153846,4004.615385,4425.641026,4187.179487,4441.538462,4264.615385,4130.25641,4930.25641,1591,1739,73.935,16.52983093,0,0,0,0
61,0,0,4315.384615,4183.589744,4338.974359,4341.538462,4358.461538,4472.307692,4524.102564,4004.615385,4423.589744,4184.615385,4440,4268.205128,4129.230769,4933.846154,1592,1738,73.943,16.52983093,0,0,0,0
62,0,0,4322.051282,4190.25641,4344.102564,4343.589744,4356.923077,4480,4529.230769,4006.666667,4426.153846,4188.205128,4442.564103,4272.307692,4133.846154,4938.974359,1592,1739,73.951,16.52983093,0,0,0,0
63,0,0,4326.153846,4190.25641,4345.128205,4351.794872,4357.948718,4484.615385,4526.666667,4011.282051,4427.179487,4194.871795,4444.102564,4273.846154,4133.846154,4941.538462,1592,1739,73.959,16.52983093,0,0,0,0
64,0,466,4318.461538,4187.179487,4344.102564,4349.74359,4359.487179,4483.076923,4522.564103,4013.846154,4427.179487,4195.897436,4444.102564,4275.384615,4134.871795,4945.641026,1592,1741,73.966,17.03026009,0,0,0,0
65,0,410,4311.282051,4187.692308,4344.615385,4341.025641,4357.948718,4485.128205,4530.769231,4017.948718,4429.74359,4195.384615,4448.205128,4278.974359,4137.435897,4944.615385,1593,1739,73.974,17.03026009,0,0,0,0
66,0,497,4312.820513,4185.128205,4343.589744,4343.076923,4358.461538,4486.153846,4535.384615,4020.512821,4432.307692,4197.948718,4449.74359,4283.076923,4134.358974,4938.461538,1592,1740,73.982,17.03026009,0,0,0,0
67,0,504,4314.358974,4181.538462,4341.538462,4348.205128,4358.461538,4481.538462,4529.230769,4016.923077,4427.692308,4196.923077,4443.589744,4282.564103,4130.25641,4935.384615,1593,1739,73.99,17.03026009,0,0,0,0
68,0,502,4314.358974,4182.564103,4342.051282,4345.641026,4355.897436,4479.487179,4526.153846,4011.794872,4422.051282,4193.333333,4444.615385,4280.512821,4130.25641,4936.410256,1592,1739,73.999,17.03026009,0,0,0,0
69,0,486,4313.846154,4183.076923,4339.487179,4339.487179,4354.358974,4480,4526.153846,4010.25641,4422.051282,4189.230769,4444.102564,4282.051282,4127.179487,4934.358974,1593,1740,74.005,17.03026009,0,0,0,0
70,0,456,4310.25641,4177.435897,4335.897436,4338.461538,4354.358974,4475.897436,4520.512821,4008.717949,4421.025641,4176.923077,4430.25641,4278.461538,4122.564103,4925.641026,1593,1739,74.013,17.03026009,0,0,0,0
71,0,383,4308.717949,4178.974359,4339.487179,4342.564103,4357.435897,4473.846154,4515.897436,4008.205128,4421.025641,4171.794872,4424.615385,4275.897436,4124.615385,4924.615385,1593,1740,74.021,17.03026009,0,0,0,0
72,0,383,4311.282051,4189.230769,4343.076923,4343.589744,4361.025641,4476.410256,4514.871795,4007.179487,4424.615385,4181.025641,4431.794872,4282.564103,4128.205128,4934.358974,1593,1739,74.029,17.03026009,0,0,0,0
73,0,530,4308.205128,4188.205128,4334.871795,4337.435897,4357.948718,4470.769231,4506.666667,4000.512821,4424.102564,4175.384615,4426.666667,4288.717949,4125.641026,4933.333333,1593,1739,74.038,17.03026009,0,0,0,0
74,0,465,4305.641026,4182.051282,4330.769231,4336.410256,4354.871795,4465.128205,4500,3999.487179,4422.051282,4161.538462,4420,4287.692308,4126.666667,4930.769231,1593,1739,74.046,17.03026009,0,0,0,0
75,0,452,4308.717949,4183.589744,4338.974359,4338.974359,4359.487179,4469.74359,4505.641026,4004.615385,4422.051282,4166.153846,4424.615385,4291.282051,4131.794872,4940,1593,1740,74.053,17.03026009,0,0,0,0
76,0,352,4309.230769,4180.512821,4342.564103,4335.897436,4363.589744,4473.846154,4508.717949,4002.051282,4418.974359,4173.333333,4425.641026,4300,4132.307692,4943.589744,1593,1739,74.061,17.03026009,0,0,0,0
77,0,395,4312.820513,4175.897436,4338.461538,4334.871795,4363.076923,4475.384615,4504.615385,4001.538462,4419.487179,4169.230769,4424.102564,4303.589744,4133.846154,4942.051282,1592,1739,74.068,17.03026009,0,0,0,0
78,0,465,4316.410256,4178.461538,4340,4336.410256,4361.025641,4479.487179,4504.615385,4007.179487,4426.153846,4172.820513,4429.230769,4304.615385,4140,4947.692308,1594,1739,74.076,17.03026009,0,0,0,0
79,0,452,4307.179487,4176.923077,4339.487179,4328.717949,4361.025641,4478.974359,4505.128205,4008.205128,4427.692308,4177.948718,4431.794872,4305.641026,4142.051282,4952.820513,1592,1739,74.084,17.03026009,0,0,0,0
80,0,352,4301.538462,4171.282051,4329.230769,4325.641026,4360,4473.846154,4497.948718,4003.589744,4423.076923,4170.769231,4426.666667,4306.153846,4133.846154,4946.153846,1593,1740,74.091,17.03026009,0,0,0,0
81,0,395,4309.74359,4176.923077,4327.179487,4337.435897,4357.435897,4474.358974,4495.384615,4002.051282,4420,4165.128205,4421.025641,4307.692308,4128.717949,4939.487179,1593,1739,74.1,17.03026009,0,0,0,0
82,0,465,4320.512821,4187.179487,4340.512821,4338.974359,4356.410256,4478.461538,4502.051282,4003.589744,4424.102564,4168.205128,4422.051282,4313.333333,4137.948718,4945.641026,1592,1740,74.107,17.03026009,0,0,0,0
83,0,452,4323.076923,4187.179487,4347.179487,4329.74359,4358.461538,4475.384615,4501.538462,4004.615385,4423.589744,4173.333333,4424.615385,4321.538462,4146.666667,4954.358974,1593,1738,74.116,17.03026009,0,0,0,0
84,0,352,4321.538462,4183.589744,4343.076923,4330.25641,4358.974359,4467.692308,4493.333333,4001.025641,4415.897436,4167.692308,4420.512821,4323.076923,4141.025641,4953.846154,1592,1738,74.123,17.03026009,0,0,0,0
85,0,395,4321.025641,4184.615385,4342.564103,4334.358974,4356.410256,4467.179487,4490.769231,3996.923077,4414.358974,4154.871795,4411.282051,4322.051282,4133.846154,4947.692308,1592,1737,74.131,17.03026009,0,0,0,0
86,0,465,4321.025641,4185.641026,4343.076923,4331.794872,4357.948718,4473.846154,4494.358974,4000,4417.948718,4152.307692,4406.666667,4322.564103,4131.282051,4941.025641,1591,1737,74.138,17.03026009,0,0,0,0
87,0,452,4314.358974,4180,4335.897436,4328.717949,4361.538462,4473.846154,4494.358974,4002.564103,4415.384615,4149.230769,4402.051282,4318.974359,4123.589744,4931.794872,1591,1736,74.146,17.03026009,0,0,0,0
88,0,352,4307.692308,4174.871795,4333.846154,4327.692308,4360.512821,4469.74359,4493.846154,4001.538462,4413.846154,4138.974359,4395.897436,4318.461538,4118.974359,4929.74359,1591,1737,74.154,17.03026009,0,0,0,0
89,0,395,4316.410256,4180.512821,4342.564103,4329.74359,4364.102564,4474.871795,4501.025641,4006.153846,4423.076923,4150.769231,4404.102564,4328.205128,4130.769231,4942.564103,1592,1737,74.162,17.03026009,0,0,0,0
90,0,465,4328.205128,4188.717949,4345.128205,4329.230769,4369.74359,4484.102564,4505.641026,4011.282051,4428.717949,4173.846154,4416.410256,4335.897436,4140.512821,4947.692308,1590,1737,74.17,17.03026009,0,0,0,0
91,0,452,4323.076923,4186.153846,4339.487179,4324.615385,4367.179487,4484.102564,4502.564103,4009.230769,4425.641026,4173.333333,4417.948718,4336.923077,4134.871795,4939.487179,1592,1737,74.177,17.03026009,0,0,0,0
92,0,352,4319.487179,4183.076923,4340,4328.717949,4362.564103,4482.564103,4501.538462,4009.230769,4424.615385,4165.128205,4417.435897,4340,4135.897436,4944.615385,1591,1735,74.186,17.03026009,0,0,0,0
93,0,395,4323.589744,4187.692308,4344.615385,4331.282051,4360.512821,4485.641026,4502.564103,4011.794872,4425.641026,4173.333333,4422.051282,4344.615385,4146.153846,4958.461538,1591,1737,74.193,17.03026009,0,0,0,0
94,0,465,4323.076923,4188.717949,4345.128205,4324.102564,4362.051282,4486.153846,4502.564103,4009.230769,4426.153846,4180.512821,4426.666667,4350.25641,4147.179487,4959.487179,1592,1733,74.201,17.03026009,0,0,0,0
95,0,452,4318.461538,4182.564103,4343.589744,4321.538462,4363.076923,4478.461538,4503.076923,4008.717949,4425.641026,4174.871795,4424.102564,4357.435897,4145.128205,4954.358974,1592,1734,74.209,17.03026009,0,0,0,0
96,0,352,4322.564103,4181.025641,4344.102564,4325.128205,4358.461538,4468.205128,4501.025641,4005.128205,4420,4167.692308,4415.897436,4360,4140.512821,4950.769231,1593,1734,74.217,17.03026009,0,0,0,0
97,0,395,4331.794872,4189.230769,4348.717949,4326.153846,4356.923077,4466.153846,4501.538462,4004.102564,4417.435897,4167.179487,4414.358974,4364.102564,4137.948718,4952.820513,1592,1737,74.224,17.03026009,0,0,0,0
98,0,465,4332.307692,4194.358974,4351.794872,4324.615385,4365.128205,4471.794872,4507.179487,4010.769231,4423.076923,4174.358974,4422.051282,4370.769231,4145.641026,4962.564103,1593,1738,74.233,17.03026009,0,0,0,0
99,0,452,4330.25641,4191.282051,4351.794872,4324.102564,4369.74359,4477.948718,4508.205128,4014.871795,4426.666667,4182.051282,4426.666667,4369.74359,4150.769231,4964.102564,1593,1739,74.241,17.03026009,0,0,0,0
100,0,352,4330.25641,4191.282051,4353.846154,4329.74359,4367.692308,4481.025641,4506.666667,4012.307692,4427.179487,4186.666667,4428.717949,4366.153846,4146.153846,4956.923077,1593,1738,74.248,17.03026009,0,0,0,0
101,0,395,4326.153846,4192.307692,4353.846154,4335.384615,4368.205128,4485.641026,4510.769231,4014.358974,4430.769231,4189.230769,4429.74359,4368.205128,4139.487179,4952.307692,1593,1739,74.256,17.03026009,0,0,0,0
102,0,465,4316.923077,4183.076923,4346.666667,4329.74359,4369.230769,4491.282051,4513.846154,4020.512821,4432.820513,4183.589744,4427.179487,4369.230769,4136.410256,4946.666667,1594,1742,74.263,17.03026009,0,0,0,0
103,0,452,4310.25641,4172.820513,4341.025641,4318.461538,4369.74359,4490.25641,4511.794872,4021.025641,4435.384615,4175.897436,4423.589744,4368.205128,4133.333333,4942.564103,1593,1742,74.271,17.03026009,0,0,0,0
104,0,352,4311.282051,4175.897436,4342.564103,4315.897436,4371.282051,4490.25641,4511.282051,4021.025641,4437.948718,4176.923077,4424.102564,4369.74359,4131.282051,4941.538462,1592,1743,74.279,17.03026009,0,0,0,0
105,0,395,4314.871795,4180.512821,4342.564103,4319.487179,4372.820513,4496.923077,4513.846154,4019.487179,4433.846154,4177.435897,4424.615385,4373.333333,4131.282051,4942.051282,1594,1742,74.287,17.03026009,0,0,0,0
106,0,465,4314.871795,4178.974359,4340,4322.564103,4370.25641,4493.333333,4511.282051,4015.384615,4425.641026,4170.25641,4419.487179,4374.871795,4132.820513,4944.102564,1592,1742,74.295,17.03026009,0,0,0,0
107,0,452,4308.717949,4178.461538,4337.435897,4320,4366.666667,4478.974359,4503.076923,4012.820513,4425.641026,4166.666667,4415.384615,4377.435897,4132.820513,4942.051282,1594,1742,74.304,17.03026009,0,0,0,0
108,0,352,4308.717949,4178.461538,4338.974359,4315.384615,4366.153846,4478.461538,4501.025641,4016.410256,4430.25641,4168.717949,4416.410256,4380.512821,4132.307692,4942.051282,1593,1741,74.311,17.03026009,0,0,0,0
109,0,395,4312.307692,4174.871795,4338.974359,4314.358974,4367.179487,4485.641026,4502.564103,4015.897436,4428.717949,4164.102564,4413.846154,4378.974359,4135.384615,4947.179487,1593,1742,74.318,17.03026009,0,0,0,0
110,0,465,4304.615385,4169.230769,4329.74359,4308.205128,4365.641026,4480,4496.410256,4006.666667,4422.564103,4147.692308,4400.512821,4372.820513,4131.282051,4940.512821,1593,1742,74.327,17.03026009,0,0,0,0
111,0,452,4296.410256,4169.230769,4324.102564,4303.076923,4366.666667,4478.461538,4496.923077,4005.128205,4422.051282,4134.358974,4387.692308,4372.820513,4123.589744,4929.230769,1593,1742,74.334,17.03026009,0,0,0,0
112,0,352,4304.102564,4177.948718,4331.282051,4314.871795,4373.846154,4493.846154,4511.282051,4019.487179,4435.897436,4143.589744,4390.25641,4382.051282,4126.153846,4934.871795,1593,1741,74.343,17.03026009,0,0,0,0
113,0,395,4306.666667,4181.538462,4333.333333,4323.076923,4375.897436,4501.025641,4520,4028.717949,4446.666667,4157.948718,4398.461538,4384.102564,4130.769231,4937.948718,1594,1740,74.349,17.03026009,0,0,0,0
114,0,465,4289.230769,4171.794872,4320.512821,4310.769231,4369.74359,4491.282051,4514.358974,4023.076923,4436.923077,4149.230769,4397.948718,4376.923077,4124.615385,4928.205128,1593,1740,74.357,17.03026009,0,0,0,0
115,0,452,4280.512821,4165.641026,4319.487179,4305.128205,4367.692308,4488.717949,4508.717949,4018.974359,4428.205128,4135.384615,4388.717949,4375.897436,4117.948718,4927.692308,1594,1740,74.365,17.03026009,0,0,0,0
116,0,352,4295.897436,4169.230769,4336.923077,4318.974359,4368.717949,4495.897436,4512.307692,4018.461538,4433.333333,4140,4389.230769,4385.641026,4124.615385,4933.846154,1593,1740,74.374,17.03026009,0,0,0,0
117,0,395,4310.25641,4175.897436,4350.25641,4323.589744,4370.25641,4500.512821,4519.487179,4018.461538,4438.974359,4155.384615,4400.512821,4395.897436,4136.410256,4938.974359,1595,1740,74.382,17.03026009,0,0,0,0
118,0,465,4308.717949,4177.948718,4346.666667,4315.384615,4371.282051,4497.435897,4520.512821,4018.974359,4434.358974,4160.512821,4403.589744,4394.358974,4136.923077,4941.025641,1593,1740,74.389,17.03026009,0,0,0,0
119,0,452,4308.717949,4173.846154,4338.461538,4312.820513,4368.717949,4491.282051,4512.820513,4017.435897,4430.25641,4153.333333,4397.435897,4391.794872,4124.615385,4933.846154,1595,1740,74.397,17.03026009,0,0,0,0
120,0,352,4318.461538,4173.846154,4343.076923,4316.923077,4368.205128,4489.230769,4510.25641,4017.435897,4430.25641,4149.74359,4395.897436,4398.974359,4122.051282,4928.205128,1593,1741,74.406,17.03026009,0,0,0,0
121,0,395,4312.820513,4174.871795,4346.153846,4313.333333,4370.25641,4488.717949,4509.230769,4014.358974,4426.666667,4146.153846,4393.846154,4401.025641,4123.589744,4928.717949,1593,1742,74.413,17.03026009,0,0,0,0
122,0,465,4296.410256,4173.333333,4337.435897,4306.153846,4368.717949,4487.692308,4503.589744,4007.179487,4425.128205,4138.974359,4389.230769,4396.410256,4120,4928.205128,1594,1740,74.421,17.03026009,0,0,0,0
123,0,452,4301.538462,4175.897436,4331.794872,4311.282051,4369.230769,4490.25641,4504.615385,4007.179487,4427.692308,4138.461538,4389.230769,4396.410256,4119.487179,4928.205128,1593,1741,74.43,17.03026009,0,0,0,0
124,0,352,4309.230769,4175.897436,4328.205128,4314.871795,4369.230769,4490.769231,4507.692308,4011.282051,4427.692308,4136.410256,4383.589744,4395.384615,4116.410256,4924.615385,1594,1740,74.437,17.03026009,0,0,0,0
125,0,395,4296.410256,4168.717949,4322.051282,4307.692308,4364.102564,4486.666667,4504.615385,4010.769231,4427.692308,4125.641026,4372.820513,4388.205128,4111.282051,4919.487179,1592,1740,74.443,17.03026009,0,0,0,0
126,0,465,4288.717949,4167.692308,4319.487179,4309.230769,4365.128205,4486.666667,4505.128205,4013.333333,4430.25641,4119.487179,4375.897436,4387.179487,4114.358974,4921.025641,1593,1741,74.451,17.03026009,0,0,0,0
127,0,452,4289.230769,4170.25641,4318.461538,4311.794872,4369.230769,4489.74359,4510.769231,4019.487179,4432.307692,4121.538462,4380.512821,4390.25641,4115.384615,4916.410256,1593,1740,74.462,17.03026009,0,0,0,0
128,0,352,4280.512821,4166.666667,4312.307692,4300.512821,4364.615385,4488.717949,4507.179487,4018.974359,4432.820513,4111.794872,4366.153846,4386.153846,4106.666667,4901.538462,1593,1740,74.469,17.53069115,0,0,0,0
0,0,466,4282.564103,4166.666667,4312.307692,4301.538462,4360,4489.74359,4505.641026,4017.435897,4434.871795,4102.564103,4359.487179,4384.615385,4107.179487,4906.153846,1592,1740,74.475,17.53069115,0,0,0,0
1,0,410,4295.897436,4173.333333,4321.538462,4319.487179,4365.128205,4493.846154,4516.923077,4018.974359,4434.358974,4111.794872,4372.307692,4395.897436,4122.051282,4926.666667,1593,1741,74.483,17.53069115,0,0,0,0
2,0,497,4302.051282,4180.512821,4332.820513,4321.538462,4366.153846,4494.358974,4521.025641,4020.512821,4430.25641,4120.512821,4378.974359,4403.589744,4127.692308,4933.333333,1592,1740,74.493,17.53069115,0,0,0,0
3,0,504,4313.846154,4186.153846,4343.589744,4315.897436,4363.589744,4489.230769,4518.974359,4021.538462,4427.179487,4127.179487,4382.051282,4406.666667,4126.153846,4936.923077,1593,1741,74.5,17.53069115,0,0,0,0
4,0,502,4325.641026,4186.153846,4346.666667,4320.512821,4366.666667,4483.589744,4517.948718,4016.923077,4424.615385,4139.487179,4389.74359,4413.333333,4131.794872,4949.230769,1593,1737,74.508,17.53069115,0,0,0,0
5,0,486,4322.051282,4182.051282,4342.564103,4321.538462,4366.153846,4479.487179,4510.769231,4011.794872,4423.076923,4142.564103,4390.769231,4416.410256,4139.487179,4952.820513,1592,1738,74.515,17.53069115,0,0,0,0
6,0,456,4326.153846,4186.666667,4348.205128,4323.589744,4360.512821,4479.487179,4505.641026,4013.846154,4424.102564,4146.153846,4393.846154,4418.461538,4141.025641,4952.820513,1594,1737,74.522,17.53069115,0,0,0,0
7,0,383,4342.051282,4195.384615,4356.923077,4328.205128,4364.102564,4482.051282,4508.205128,4014.871795,4425.128205,4161.538462,4406.666667,4427.179487,4146.666667,4965.128205,1593,1738,74.529,17.53069115,0,0,0,0
8,0,383,4345.641026,4193.846154,4356.923077,4327.692308,4370.25641,4484.615385,4509.74359,4013.846154,4426.666667,4173.846154,4414.871795,4430.769231,4160.512821,4979.487179,1595,1739,74.54,17.53069115,0,0,0,0
9,0,530,4347.692308,4194.358974,4353.846154,4327.179487,4368.717949,4485.641026,4508.205128,4015.897436,4430.25641,4179.487179,4416.923077,4428.717949,4168.205128,4982.051282,1595,1738,74.547,17.53069115,0,0,0,0
10,0,465,4362.051282,4202.564103,4352.820513,4329.74359,4365.128205,4485.128205,4508.717949,4016.923077,4433.846154,4189.230769,4422.051282,4430.769231,4169.230769,4984.615385,1594,1740,74.553,17.53069115,0,0,0,0
11,0,452,4367.179487,4203.589744,4349.74359,4328.717949,4363.589744,4486.666667,4513.846154,4017.435897,4433.333333,4196.923077,4428.717949,4432.307692,4170.25641,4989.74359,1594,1739,74.561,17.53069115,0,0,0,0
12,0,352,4361.025641,4198.974359,4345.128205,4325.641026,4362.051282,4485.128205,4516.923077,4019.487179,4429.230769,4192.820513,4426.666667,4426.153846,4165.641026,4982.051282,1594,1740,74.57,17.53069115,0,0,0,0
13,0,395,4371.282051,4205.128205,4343.589744,4330.25641,4358.461538,4477.948718,4508.717949,4012.307692,4424.102564,4186.153846,4422.564103,4421.538462,4163.076923,4982.051282,1594,1739,74.578,17.53069115,0,0,0,0
14,0,465,4405.641026,4220.512821,4350.769231,4337.435897,4355.897436,4477.435897,4498.461538,4003.076923,4420,4195.384615,4426.666667,4428.717949,4180.512821,5010.25641,1593,1740,74.584,17.53069115,0,0,0,0
15,0,452,4438.974359,4227.692308,4363.076923,4338.461538,4356.923077,4483.076923,4498.974359,4002.564103,4421.538462,4216.410256,4437.948718,4438.461538,4202.051282,5040,1594,1740,74.593,17.53069115,0,0,0,0
16,0,0,4452.820513,4227.692308,4370.25641,4342.051282,4358.974359,4481.538462,4501.025641,4005.128205,4425.128205,4231.282051,4450.25641,4442.051282,4207.179487,5047.179487,1592,1740,74.603,17.53069115,0,0,0,0
17,0,0,4454.358974,4232.820513,4377.435897,4348.717949,4358.461538,4475.897436,4499.487179,4005.641026,4425.641026,4242.564103,4460,4443.589744,4209.74359,5051.282051,1594,1740,74.608,17.53069115,0,0,0,0
18,0,0,4459.487179,4239.487179,4385.128205,4350.769231,4355.897436,4472.307692,4498.974359,4005.641026,4424.102564,4259.487179,4470.25641,4450.769231,4216.923077,5060,1592,1740,74.616,17.53069115,0,0,0,0
19,0,0,4464.615385,4240,4383.076923,4347.692308,4356.410256,4470.769231,4497.948718,4005.128205,4426.153846,4271.282051,4481.538462,4455.897436,4222.051282,5063.076923,1594,1740,74.623,17.53069115,0,0,0,0
20,0,0,4455.897436,4233.333333,4377.948718,4343.589744,4356.923077,4472.820513,4498.461538,4007.179487,4428.717949,4274.871795,4488.717949,4456.410256,4220,5058.461538,1593,1739,74.631,17.53069115,0,0,0,0
21,0,0,4440,4226.153846,4380,4341.025641,4354.358974,4478.461538,4506.666667,4010.769231,4428.205128,4279.487179,4492.307692,4458.974359,4217.435897,5055.897436,1594,1741,74.641,17.53069115,0,0,0,0
22,0,0,4425.641026,4221.025641,4378.974359,4342.051282,4354.871795,4482.051282,4510.25641,4011.794872,4425.641026,4280.512821,4490.769231,4456.410256,4213.333333,5052.307692,1594,1740,74.648,17.53069115,0,0,0,0
23,0,0,4410.769231,4211.282051,4365.641026,4338.461538,4355.384615,4477.435897,4498.974359,4004.615385,4418.461538,4263.076923,4479.487179,4448.717949,4195.384615,5028.717949,1594,1741,74.655,17.53069115,0,0,0,0
24,0,0,4402.051282,4205.641026,4360.512821,4331.794872,4353.846154,4470.769231,4495.897436,4000,4418.461538,4241.538462,4470.25641,4447.692308,4180,5008.205128,1595,1740,74.663,17.53069115,0,0,0,0
25,0,0,4396.923077,4210.25641,4366.666667,4334.871795,4355.384615,4473.333333,4508.717949,4007.179487,4426.153846,4242.564103,4471.282051,4451.794872,4184.102564,5014.358974,1595,1741,74.671,17.53069115,0,0,0,0
26,0,0,4381.538462,4206.666667,4362.051282,4336.923077,4359.487179,4478.461538,4508.717949,4009.230769,4421.538462,4242.564103,4469.74359,4446.666667,4183.076923,5012.307692,1596,1740,74.678,17.53069115,0,0,0,0
27,0,0,4371.282051,4197.435897,4353.846154,4329.230769,4361.025641,4476.410256,4499.487179,4004.102564,4416.923077,4226.666667,4460.512821,4442.564103,4171.282051,4996.410256,1595,1741,74.686,17.53069115,0,0,0,0
